Date,eth_Open,eth_High,eth_Low,eth_Close,eth_Volume,eth_Market Cap,btc_Open,btc_High,btc_Low,btc_Close,btc_Volume,btc_Market Cap,xrp_Open,xrp_High,xrp_Low,xrp_Close,xrp_Volume,xrp_Market Cap,xmr_Open,xmr_High,xmr_Low,xmr_Close,xmr_Volume,xmr_Market Cap,ltc_Open,ltc_High,ltc_Low,ltc_Close,ltc_Volume,ltc_Market Cap
2017-01-16,9.88,9.93,9.58,9.64,"14,937,400","869,126,000",821.78,834.53,820.27,831.53,"82,755,200","13,234,600,000",0.12373,0.123958,0.118628,0.119649,"5,112","6,186,500",10.77,10.96,10.29,10.64,"3,507,560","148,169,000",3.92,3.96,3.87,3.9,"8,159,260","193,560,000"
2017-01-15,9.83,10.0,9.6,9.9,"14,837,900","864,037,000",818.14,823.31,812.87,821.8,"71,013,600","13,174,300,000",0.122904,0.132022,0.117124,0.123732,"6,954","6,145,200",11.07,11.15,9.92,10.76,"7,417,420","152,277,000",3.89,3.95,3.88,3.93,"9,341,360","191,859,000"
2017-01-14,9.79,9.89,9.44,9.65,"20,085,800","859,971,000",825.14,835.09,812.46,818.41,"93,063,300","13,285,200,000",0.121337,0.12394,0.116299,0.122939,"9,262","6,066,850",11.28,11.72,10.96,11.09,"3,439,220","155,007,000",3.89,3.95,3.87,3.9,"3,999,180","191,987,000"
2017-01-13,9.83,9.85,9.51,9.77,"25,066,600","863,241,000",803.74,829.0,780.0,823.98,"168,968,000","12,939,100,000",0.124106,0.124342,0.113803,0.121321,"50,365","6,205,300",11.84,11.97,11.07,11.27,"6,063,910","162,603,000",3.95,3.96,3.8,3.89,"7,720,620","194,684,000"
2017-01-12,9.72,10.08,9.18,9.86,"30,453,800","853,638,000",775.18,826.25,755.76,804.83,"222,326,000","12,477,600,000",0.115137,0.124128,0.109263,0.124122,"59,945","5,756,850",11.61,12.19,11.1,11.85,"2,923,060","158,831,000",3.84,4.02,3.78,3.96,"13,690,900","189,108,000"
2017-01-11,10.54,10.66,9.46,9.72,"26,823,500","925,320,000",908.12,919.45,762.76,777.76,"310,929,000","14,615,700,000",0.13397,0.13495,0.112802,0.115138,"120,522","6,698,500",13.38,13.6,11.18,11.64,"4,338,380","183,143,000",4.6,4.64,3.8,3.85,"21,863,300","226,517,000"
2017-01-10,10.37,10.69,10.29,10.55,"10,879,700","909,897,000",902.44,914.87,901.06,907.68,"115,808,000","14,522,600,000",0.123761,0.13955,0.123113,0.133864,"126,915","6,188,050",13.7,14.03,13.34,13.39,"3,943,650","187,430,000",4.3,4.68,4.29,4.59,"15,157,900","211,857,000"
2017-01-09,10.31,10.78,10.14,10.33,"25,718,300","904,682,000",913.24,913.69,879.81,902.83,"141,877,000","14,694,900,000",0.13263,0.13367,0.117667,0.123767,"90,000","6,631,500",13.51,13.74,12.66,13.74,"4,649,000","184,874,000",4.0,4.36,3.93,4.3,"11,165,200","196,828,000"
2017-01-08,9.87,10.39,9.83,10.29,"16,676,600","865,667,000",908.17,942.72,887.25,911.2,"158,715,000","14,611,400,000",0.128325,0.134773,0.127755,0.132609,"69,033","6,416,250",13.01,13.91,12.86,13.47,"3,741,330","178,079,000",3.96,4.02,3.9,3.99,"11,728,600","194,906,000"
2017-01-07,10.24,10.28,9.59,9.87,"23,153,600","897,636,000",903.49,908.59,823.56,908.59,"279,550,000","14,534,400,000",0.135505,0.135759,0.125106,0.131104,"53,818","6,775,250",14.09,14.17,12.37,13.06,"9,904,390","192,770,000",3.86,3.96,3.61,3.96,"14,628,400","190,143,000"
2017-01-06,10.29,10.63,9.63,10.25,"29,471,800","901,249,000",1014.24,1046.81,883.94,902.2,"351,876,000","16,314,100,000",0.131087,0.139018,0.131087,0.135472,"54,666","6,554,350",16.19,16.93,13.58,14.03,"9,256,850","221,476,000",4.3,4.35,3.84,3.86,"11,063,700","211,689,000"
2017-01-05,11.29,11.89,9.4,10.25,"41,557,400","988,599,000",1156.73,1191.1,910.42,1013.38,"510,199,000","18,604,000,000",0.136797,0.143977,0.126582,0.13107,"206,224","6,839,850",18.55,19.02,14.86,16.19,"8,528,910","253,879,000",4.91,4.95,4.23,4.29,"19,196,000","241,730,000"
2017-01-04,9.71,11.28,9.56,11.25,"41,051,200","850,115,000",1044.4,1159.42,1044.4,1154.73,"344,946,000","16,795,400,000",0.140294,0.142834,0.134433,0.136734,"94,045","7,014,700",16.14,18.64,15.83,18.53,"10,179,100","220,820,000",4.63,4.84,4.63,4.84,"13,762,400","227,855,000"
2017-01-03,8.37,10.0,8.32,9.73,"33,625,200","732,988,000",1021.6,1044.08,1021.6,1043.84,"185,168,000","16,426,600,000",0.145645,0.147282,0.139653,0.140422,"90,544","7,282,250",16.07,17.03,15.0,16.09,"16,381,900","219,693,000",4.66,4.73,4.56,4.63,"10,055,700","228,878,000"
2017-01-02,8.17,8.44,8.05,8.38,"14,579,600","714,900,000",998.62,1031.39,996.7,1021.75,"222,185,000","16,055,100,000",0.141841,0.147746,0.141841,0.145642,"75,921","7,092,050",14.07,16.47,13.84,16.05,"12,171,300","192,331,000",4.52,4.74,4.48,4.65,"14,595,300","222,154,000"
2017-01-01,7.98,8.47,7.98,8.17,"14,731,700","698,149,000",963.66,1003.08,958.7,998.33,"147,775,000","15,491,200,000",0.144763,0.147274,0.139742,0.141841,"63,512","7,238,150",13.79,14.17,13.42,13.97,"3,923,550","188,431,000",4.33,4.52,4.33,4.51,"11,337,500","212,691,000"
2016-12-31,8.15,8.16,7.91,7.97,"9,066,800","712,662,000",960.63,963.74,947.24,963.74,"99,135,100","15,440,700,000",0.147526,0.148837,0.142705,0.144763,"61,000","7,376,300",12.96,13.88,12.8,13.78,"4,421,340","177,027,000",4.39,4.4,4.29,4.33,"9,210,720","215,734,000"
2016-12-30,8.29,8.47,8.05,8.16,"13,909,900","724,528,000",972.53,972.53,934.83,961.24,"187,474,000","15,630,200,000",0.143599,0.14807,0.136893,0.147527,"69,464","7,179,950",13.09,13.28,12.26,12.97,"3,491,280","178,684,000",4.56,4.56,4.29,4.39,"11,912,800","224,021,000"
2016-12-29,7.54,8.53,7.54,8.28,"27,543,800","658,674,000",975.13,979.4,954.5,973.5,"199,320,000","15,670,000,000",0.150688,0.151915,0.140106,0.14095,"100,992","7,534,400",14.14,14.17,12.46,13.13,"8,200,850","192,960,000",4.58,4.63,4.51,4.56,"9,352,850","224,755,000"
2016-12-28,7.15,7.62,7.08,7.52,"17,453,300","624,359,000",934.83,975.92,934.83,975.92,"236,630,000","15,020,500,000",0.158032,0.162041,0.14599,0.150689,"118,030","7,901,600",12.54,14.62,12.2,14.09,"13,579,500","171,000,000",4.49,4.67,4.49,4.57,"10,319,300","220,199,000"
2016-12-27,7.28,7.32,7.09,7.17,"8,778,610","635,260,000",908.35,940.05,904.25,933.2,"167,308,000","14,593,300,000",0.1666,0.177395,0.153932,0.158032,"265,268","8,330,000",10.27,13.05,10.25,12.69,"10,888,000","139,913,000",4.37,4.58,4.33,4.47,"9,294,450","214,286,000"
2016-12-26,7.13,7.33,7.05,7.27,"5,836,810","622,439,000",896.9,913.18,896.9,907.61,"123,771,000","14,407,800,000",0.146785,0.182563,0.141148,0.166597,"579,250","7,339,250",9.72,10.29,9.7,10.27,"2,243,850","132,352,000",4.35,4.47,4.28,4.36,"7,603,100","213,135,000"
2016-12-25,7.26,7.34,7.14,7.18,"8,671,840","633,792,000",899.65,899.65,862.42,896.18,"143,665,000","14,450,100,000",0.144213,0.153788,0.141296,0.146788,"239,670","7,210,650",9.65,9.8,9.49,9.73,"2,456,860","131,445,000",4.56,4.57,4.22,4.35,"11,363,100","223,317,000"
2016-12-24,7.15,7.41,7.15,7.27,"7,626,020","623,759,000",922.18,923.48,886.34,898.82,"137,727,000","14,810,300,000",0.139545,0.151804,0.136822,0.146916,"132,934","6,977,250",9.61,9.77,9.48,9.65,"1,553,340","130,752,000",4.65,4.77,4.42,4.55,"19,773,600","227,716,000"
2016-12-23,7.58,7.69,7.16,7.17,"19,613,100","660,546,000",864.89,925.12,864.68,921.98,"275,564,000","13,888,600,000",0.155059,0.157925,0.131227,0.137593,"187,645","7,752,950",8.89,9.79,8.89,9.55,"4,014,090","120,963,000",3.72,4.66,3.71,4.66,"15,539,100","182,056,000"
2016-12-22,7.9,7.91,7.5,7.58,"16,376,700","688,380,000",834.18,875.78,834.15,864.54,"200,027,000","13,393,800,000",0.166441,0.184986,0.147481,0.155065,"544,880","8,322,050",8.3,9.49,8.3,8.9,"4,342,540","112,882,000",3.67,3.75,3.66,3.71,"3,657,740","179,542,000"
2016-12-21,7.66,7.94,7.66,7.91,"9,393,550","667,625,000",800.64,834.28,799.4,834.28,"155,576,000","12,853,700,000",0.120868,0.168983,0.118599,0.167117,"635,204","6,043,400",8.45,8.62,8.26,8.28,"2,788,170","114,871,000",3.66,3.69,3.65,3.65,"2,913,250","179,441,000"
2016-12-20,7.63,7.75,7.57,7.66,"6,313,550","664,772,000",792.25,801.34,791.5,800.88,"99,629,300","12,717,600,000",0.121536,0.124127,0.115108,0.120868,"73,913","6,076,800",8.63,8.7,8.39,8.43,"2,093,870","117,248,000",3.66,3.66,3.64,3.66,"2,335,510","179,159,000"
2016-12-19,7.87,7.87,7.63,7.64,"5,894,760","685,054,000",790.69,793.61,790.32,792.71,"74,886,400","12,691,100,000",0.11526,0.121812,0.106848,0.121387,"55,326","5,763,000",8.6,8.77,8.39,8.63,"1,948,360","116,756,000",3.68,3.68,3.65,3.66,"2,274,070","179,953,000"
2016-12-18,7.86,7.93,7.72,7.87,"5,890,020","684,028,000",791.01,794.74,788.03,790.53,"60,524,400","12,694,800,000",0.105842,0.117273,0.101063,0.11526,"37,746","5,292,100",8.33,8.83,8.31,8.61,"2,073,320","113,063,000",3.7,3.71,3.66,3.68,"1,951,490","181,204,000"
2016-12-17,7.86,7.9,7.52,7.88,"8,502,620","683,357,000",785.17,792.51,784.86,790.83,"78,989,800","12,599,600,000",0.114445,0.115568,0.10174,0.105842,"62,650","5,722,250",8.48,8.53,8.25,8.32,"1,046,610","115,014,000",3.63,3.71,3.61,3.7,"2,559,210","177,535,000"
2016-12-16,7.86,7.93,7.8,7.86,"5,178,610","683,399,000",778.96,785.03,778.96,784.91,"83,608,200","12,498,800,000",0.109869,0.118707,0.109327,0.114432,"49,515","5,493,450",8.43,8.54,8.39,8.51,"960,469","114,291,000",3.63,3.65,3.61,3.63,"1,625,780","177,349,000"
2016-12-15,8.24,8.24,7.72,7.83,"13,184,400","715,861,000",780.07,781.43,777.8,778.09,"81,580,100","12,511,700,000",0.121012,0.123902,0.109819,0.109837,"38,086","6,050,600",8.43,8.55,8.26,8.42,"1,224,190","114,274,000",3.61,3.65,3.6,3.62,"2,679,340","176,603,000"
2016-12-14,8.45,8.52,8.25,8.27,"7,337,220","734,382,000",780.0,782.03,776.84,781.48,"75,979,000","12,512,900,000",0.12793,0.12793,0.120364,0.121008,"50,948","6,396,500",8.23,8.59,8.11,8.41,"3,268,750","111,468,000",3.66,3.66,3.59,3.62,"2,618,560","178,719,000"
2016-12-13,8.52,8.53,8.35,8.42,"4,486,190","740,099,000",780.65,788.46,777.96,780.56,"81,645,600","12,521,500,000",0.133035,0.136888,0.125618,0.127959,"30,845","6,651,750",8.07,8.14,7.97,8.11,"892,392","109,172,000",3.67,3.7,3.65,3.65,"1,962,750","179,068,000"
2016-12-12,8.19,8.61,8.17,8.52,"9,119,700","711,348,000",770.04,781.92,770.04,780.09,"76,571,000","12,349,800,000",0.122082,0.140238,0.122082,0.129977,"57,019","6,104,100",7.91,8.06,7.83,8.05,"1,037,600","106,974,000",3.64,3.67,3.62,3.66,"2,465,660","177,808,000"
2016-12-11,8.13,8.27,8.1,8.19,"5,545,500","705,363,000",774.75,774.8,765.41,769.73,"57,313,400","12,423,600,000",0.125352,0.128221,0.12073,0.122134,"41,967","6,267,600",7.77,8.09,7.74,7.91,"1,511,400","105,063,000",3.69,3.69,3.63,3.64,"1,948,170","180,064,000"
2016-12-10,8.44,8.53,8.02,8.13,"8,108,370","732,173,000",773.02,777.09,772.91,774.65,"53,843,100","12,394,500,000",0.130952,0.132206,0.12477,0.125328,"37,027","6,547,600",7.95,8.03,7.67,7.78,"954,105","107,380,000",3.69,3.7,3.64,3.68,"2,093,810","180,350,000"
2016-12-09,8.17,8.67,8.05,8.45,"12,916,300","708,468,000",769.94,774.53,769.65,772.79,"68,705,300","12,344,000,000",0.134409,0.136923,0.129699,0.13007,"54,783","6,720,450",7.8,8.07,7.79,7.95,"1,230,840","105,361,000",3.69,3.71,3.68,3.69,"1,758,140","180,109,000"
2016-12-08,8.38,8.86,8.23,8.23,"16,042,700","726,878,000",768.08,774.7,765.95,770.81,"80,111,900","12,312,500,000",0.137448,0.138971,0.134429,0.134429,"31,065","6,872,400",7.87,8.03,7.73,7.79,"1,391,520","106,218,000",3.6,3.73,3.6,3.69,"2,683,090","175,746,000"
2016-12-07,7.89,8.54,7.33,8.38,"22,229,600","684,258,000",764.21,771.54,759.75,768.13,"96,426,100","12,248,900,000",0.136196,0.142794,0.134726,0.13745,"51,152","6,809,800",7.54,8.01,7.32,7.89,"1,800,020","101,729,000",3.54,3.63,3.51,3.62,"2,537,240","172,683,000"
2016-12-06,6.8,7.92,5.98,7.87,"50,671,200","589,548,000",758.72,765.62,758.72,764.22,"116,218,000","12,159,400,000",0.13896,0.14181,0.135703,0.136097,"54,376","6,948,000",7.91,7.96,7.16,7.54,"3,566,450","106,599,000",3.49,3.56,3.49,3.54,"3,007,340","170,093,000"
2016-12-05,7.41,7.64,6.66,6.82,"17,344,500","641,820,000",773.39,773.47,751.71,758.7,"106,363,000","12,393,100,000",0.14727,0.14727,0.138194,0.141459,"71,656","7,363,500",7.83,8.15,7.68,7.91,"2,413,870","105,539,000",3.88,3.92,3.33,3.53,"11,106,200","189,313,000"
2016-12-04,7.9,7.95,7.44,7.44,"8,450,790","684,258,000",771.64,773.87,768.16,773.87,"60,557,900","12,363,600,000",0.142444,0.157052,0.142444,0.14717,"109,462","7,122,200",8.26,8.42,7.8,7.8,"2,491,800","111,297,000",3.93,3.95,3.9,3.9,"1,908,090","191,594,000"
2016-12-03,7.77,8.15,7.67,7.92,"12,112,100","672,138,000",778.25,778.25,764.86,771.15,"69,547,300","12,467,800,000",0.141987,0.144054,0.136455,0.142444,"121,437","7,099,350",8.21,8.56,8.09,8.27,"2,100,120","110,596,000",3.95,3.95,3.91,3.92,"1,805,780","192,376,000"
2016-12-02,8.46,8.46,7.42,7.76,"18,579,800","731,520,000",757.54,781.3,757.54,777.94,"127,605,000","12,134,800,000",0.140119,0.145737,0.138452,0.141991,"69,742","7,005,950",8.5,8.5,7.92,8.23,"6,249,910","114,407,000",3.92,3.96,3.92,3.95,"2,559,070","190,840,000"
2016-12-01,8.6,8.65,8.36,8.45,"5,882,340","743,882,000",746.05,758.27,746.05,756.77,"80,461,900","11,949,200,000",0.144522,0.144846,0.138559,0.140114,"62,769","7,226,100",8.93,9.13,8.36,8.58,"5,605,070","120,142,000",3.91,3.92,3.89,3.91,"1,985,600","190,306,000"
2016-11-30,8.16,8.75,8.16,8.59,"10,626,600","705,040,000",736.28,747.93,736.26,745.69,"84,070,800","11,791,600,000",0.149963,0.150848,0.140499,0.144636,"63,418","7,498,150",7.63,9.31,7.21,8.95,"11,077,200","102,540,000",3.89,3.92,3.88,3.89,"1,857,280","189,196,000"
2016-11-29,8.73,8.74,7.88,8.17,"17,000,400","754,307,000",736.33,737.47,734.56,735.6,"68,511,100","11,790,900,000",0.167861,0.167909,0.141612,0.149953,"121,979","8,393,050",7.91,7.99,7.48,7.6,"2,468,920","106,266,000",3.89,3.9,3.87,3.87,"2,436,960","189,365,000"
2016-11-28,9.0,9.01,8.72,8.72,"6,046,890","777,311,000",732.48,738.01,732.48,735.81,"61,888,600","11,727,800,000",0.173073,0.175046,0.166608,0.167994,"92,873","8,653,650",7.92,8.08,7.78,7.89,"1,931,140","106,354,000",3.9,3.91,3.88,3.88,"1,726,410","189,561,000"
2016-11-27,9.31,9.33,8.78,9.0,"8,707,660","804,085,000",735.44,739.02,731.09,732.03,"52,601,800","11,773,800,000",0.174134,0.179557,0.173007,0.17305,"34,618","8,706,700",7.63,8.12,7.59,7.93,"2,604,180","102,503,000",3.91,3.92,3.88,3.88,"1,631,940","190,001,000"
2016-11-26,9.42,9.5,9.31,9.33,"3,505,990","812,795,000",741.51,742.21,729.63,735.38,"54,962,700","11,869,600,000",0.174608,0.185637,0.173892,0.174141,"53,456","8,730,400",7.55,7.81,7.4,7.62,"1,632,680","101,260,000",3.92,3.93,3.88,3.89,"1,782,340","190,557,000"
2016-11-25,9.23,9.75,9.21,9.4,"7,669,720","796,268,000",740.44,741.65,734.59,741.65,"67,807,600","11,851,100,000",0.171903,0.191663,0.171885,0.174514,"148,809","8,595,150",7.79,7.8,7.33,7.54,"2,450,680","104,451,000",3.91,3.92,3.89,3.92,"2,211,790","190,123,000"
2016-11-24,9.85,9.85,8.93,9.23,"15,987,800","849,229,000",744.62,746.83,733.49,740.29,"85,919,300","11,916,500,000",0.167006,0.186579,0.165703,0.171955,"252,878","8,350,300",7.94,8.37,7.58,7.81,"5,756,150","106,374,000",3.93,3.95,3.89,3.91,"2,089,790","190,992,000"
2016-11-23,9.92,9.96,9.76,9.84,"4,812,310","855,265,000",751.74,752.25,738.92,744.59,"76,543,800","12,029,000,000",0.168883,0.172495,0.16694,0.167085,"18,866","8,444,150",7.66,8.11,7.56,7.91,"4,170,450","102,688,000",3.97,3.97,3.92,3.93,"2,184,200","192,719,000"
2016-11-22,9.63,10.24,9.59,9.91,"11,284,400","829,616,000",739.64,753.87,736.53,751.35,"129,906,000","11,834,200,000",0.173474,0.17422,0.167397,0.168892,"30,457","8,673,700",6.81,8.24,6.78,7.69,"9,996,320","91,147,700",3.95,3.97,3.91,3.95,"2,347,880","191,849,000"
2016-11-21,9.58,9.64,9.54,9.62,"3,663,210","825,381,000",731.26,741.72,730.51,739.25,"60,802,400","11,698,900,000",0.171,0.174966,0.169408,0.173476,"13,977","8,550,000",6.58,6.88,6.56,6.8,"1,586,190","88,051,400",3.93,3.96,3.92,3.94,"1,999,840","190,816,000"
2016-11-20,9.66,9.71,9.52,9.58,"5,173,420","832,050,000",751.88,755.48,717.94,731.03,"154,116,000","12,027,500,000",0.169929,0.171309,0.161549,0.170999,"6,888","8,496,450",6.56,6.88,6.43,6.58,"3,534,630","87,683,700",3.97,3.97,3.9,3.92,"2,680,300","192,391,000"
2016-11-19,9.48,9.75,9.48,9.66,"5,186,540","816,380,000",751.83,756.24,744.47,751.62,"110,608,000","12,025,400,000",0.172135,0.17649,0.168427,0.169928,"20,977","8,606,750",6.72,6.86,6.46,6.55,"2,490,080","89,815,300",3.98,3.98,3.94,3.95,"2,048,720","192,896,000"
2016-11-18,9.99,10.01,9.48,9.48,"10,816,100","859,571,000",740.71,752.88,736.89,751.59,"87,363,100","11,846,000,000",0.173267,0.196769,0.16942,0.172177,"170,258","8,663,350",6.77,7.1,6.53,6.72,"3,854,500","90,440,300",3.96,4.0,3.94,3.96,"2,650,960","191,930,000"
2016-11-17,10.06,10.19,9.92,9.99,"6,984,700","865,393,000",744.88,755.64,739.51,740.98,"108,579,000","11,911,300,000",0.162654,0.177109,0.16256,0.17328,"115,600","8,132,700",6.55,6.97,6.22,6.79,"4,696,950","87,494,100",4.06,4.07,3.94,3.94,"3,120,160","196,573,000"
2016-11-16,10.22,10.33,9.93,10.06,"9,533,550","878,610,000",711.17,747.62,709.04,744.2,"141,294,000","11,370,700,000",0.173875,0.177754,0.153992,0.162529,"52,767","8,693,750",7.34,7.47,6.12,6.58,"9,338,200","98,031,100",3.9,4.03,3.9,4.02,"4,232,760","188,998,000"
2016-11-15,9.97,10.32,9.85,10.22,"6,557,550","857,223,000",705.79,715.72,705.26,711.62,"72,038,500","11,283,400,000",0.183863,0.183864,0.172835,0.173875,"58,217","9,193,150",7.74,7.92,7.2,7.3,"3,711,090","103,302,000",3.89,3.96,3.86,3.89,"3,032,290","188,377,000"
2016-11-14,10.1,10.16,9.96,9.97,"3,573,250","867,755,000",702.0,706.28,699.81,705.02,"62,993,000","11,214,600,000",0.170347,0.196291,0.168508,0.183786,"161,342","8,517,350",7.11,8.13,7.09,7.71,"5,270,540","94,853,000",3.88,3.89,3.86,3.88,"2,525,810","187,837,000"
2016-11-13,9.89,10.41,9.84,10.1,"8,227,770","849,342,000",705.2,705.26,687.32,702.03,"80,318,100","11,264,500,000",0.168699,0.172853,0.163703,0.169917,"47,661","8,434,950",7.42,8.11,6.97,7.1,"8,454,760","98,823,800",3.77,3.91,3.69,3.88,"3,344,370","182,326,000"
2016-11-12,10.29,10.34,9.7,9.88,"10,052,500","883,780,000",716.75,717.15,704.03,705.05,"64,622,500","11,447,700,000",0.172603,0.179612,0.166288,0.168695,"38,920","8,630,150",6.82,7.68,6.63,7.44,"7,239,650","90,900,300",3.81,3.83,3.75,3.76,"2,592,430","184,604,000"
2016-11-11,10.51,10.57,10.26,10.29,"6,056,300","902,479,000",715.55,718.32,714.41,716.41,"63,119,700","11,427,200,000",0.168293,0.181036,0.165815,0.176226,"92,296","8,414,650",6.15,6.98,5.89,6.78,"4,256,380","81,900,600",3.84,3.84,3.8,3.82,"2,124,360","185,609,000"
2016-11-10,10.67,10.68,10.51,10.52,"4,253,980","915,940,000",722.84,723.02,711.21,715.53,"68,807,800","11,542,100,000",0.159342,0.179854,0.154536,0.168272,"226,859","7,967,100",6.19,6.48,6.01,6.1,"3,175,600","82,319,000",3.86,3.87,3.81,3.82,"2,334,820","186,617,000"
2016-11-09,10.82,10.83,10.22,10.66,"14,606,600","928,063,000",709.83,740.05,708.61,723.27,"132,429,000","11,333,000,000",0.161599,0.166946,0.156541,0.159859,"51,101","8,079,950",6.31,6.54,5.58,6.19,"8,149,530","83,854,100",3.85,3.94,3.81,3.86,"2,894,790","185,956,000"
2016-11-08,10.85,10.92,10.74,10.83,"6,258,150","930,345,000",703.09,712.99,702.39,709.85,"79,660,800","11,224,000,000",0.173073,0.173376,0.160523,0.161594,"64,487","8,653,650",5.77,6.82,5.72,6.32,"9,416,390","76,635,700",3.84,3.86,3.82,3.84,"2,493,340","185,467,000"
2016-11-07,10.9,10.96,10.78,10.81,"5,992,480","934,536,000",710.74,710.74,699.9,703.13,"65,047,100","11,344,800,000",0.163957,0.174019,0.143322,0.173087,"264,007","8,197,850",4.97,5.85,4.92,5.74,"3,690,120","65,964,200",3.89,3.89,3.79,3.84,"2,806,430","187,897,000"
2016-11-06,10.99,11.25,10.85,10.87,"5,688,710","941,729,000",703.81,714.26,699.56,711.52,"59,902,200","11,233,000,000",0.1608,0.16817,0.15675,0.164002,"52,679","8,040,000",4.98,5.03,4.88,4.97,"666,680","66,184,500",3.86,3.92,3.84,3.89,"2,192,880","186,487,000"
2016-11-05,11.09,11.24,10.88,11.0,"5,502,670","950,213,000",703.52,707.51,697.74,703.42,"53,752,300","11,227,200,000",0.175934,0.181375,0.156657,0.160797,"165,265","8,796,700",4.83,5.02,4.82,5.02,"602,968","64,117,100",3.88,3.93,3.85,3.87,"2,318,820","187,313,000"
2016-11-04,10.82,11.12,10.82,11.09,"9,958,040","926,129,000",689.12,706.93,685.56,703.24,"99,907,700","10,996,400,000",0.173574,0.183584,0.168351,0.175917,"123,337","8,678,700",4.86,5.12,4.7,4.85,"2,611,470","64,488,800",3.86,3.89,3.82,3.88,"3,481,430","186,157,000"
2016-11-03,10.8,11.11,10.76,10.8,"15,228,600","924,097,000",742.35,745.77,678.16,688.7,"172,808,000","11,844,300,000",0.197962,0.19817,0.155788,0.173534,"265,799","9,898,100",4.54,5.27,4.51,4.89,"4,438,690","60,240,900",4.11,4.18,3.81,3.86,"5,883,490","198,519,000"
2016-11-02,10.77,11.16,10.69,10.75,"11,691,700","921,691,000",730.07,740.83,722.35,740.83,"84,865,200","11,647,200,000",0.214646,0.219169,0.191732,0.197941,"242,163","10,732,300",4.73,5.01,4.38,4.51,"2,473,050","62,649,500",4.09,4.13,4.05,4.1,"3,646,100","197,384,000"
2016-11-01,10.96,11.18,10.3,10.77,"22,901,300","937,123,000",701.34,736.45,701.34,729.79,"130,527,000","11,187,700,000",0.228232,0.239149,0.204285,0.211322,"411,699","11,411,600",5.1,5.24,4.56,4.71,"3,841,800","67,571,600",4.0,4.15,3.99,4.09,"4,714,890","192,875,000"
2016-10-31,11.23,11.5,10.94,11.0,"13,393,900","960,008,000",702.64,709.29,691.68,700.97,"97,064,400","11,207,200,000",0.18161,0.229291,0.177568,0.228251,"917,488","9,080,500",5.54,5.61,4.84,5.12,"3,111,700","73,317,000",4.04,4.05,3.98,3.99,"3,893,350","194,664,000"
2016-10-30,10.43,11.45,10.29,11.18,"16,694,900","891,164,000",714.12,714.12,696.48,701.86,"100,665,000","11,388,800,000",0.172946,0.18382,0.170264,0.181026,"377,793","8,647,300",5.14,5.7,4.81,5.57,"5,648,010","68,011,700",4.1,4.1,4.02,4.03,"4,364,420","197,445,000"
2016-10-29,11.1,11.2,9.56,10.44,"27,070,400","948,271,000",690.29,720.4,690.05,714.48,"134,761,000","11,007,600,000",0.151237,0.176248,0.151237,0.170166,"714,101","7,561,850",5.72,5.84,4.28,5.14,"10,900,200","75,631,700",3.98,4.1,3.97,4.09,"5,732,580","191,631,000"
2016-10-28,11.47,11.58,10.95,11.09,"13,971,500","979,916,000",688.0,690.44,684.16,689.65,"81,145,500","10,969,800,000",0.127447,0.159842,0.12378,0.151552,"545,958","6,372,350",6.22,6.35,5.63,5.73,"3,034,820","82,158,200",4.04,4.04,3.95,3.97,"4,260,230","194,431,000"
2016-10-27,11.53,11.61,11.26,11.5,"13,255,400","984,361,000",678.21,688.59,678.04,688.31,"96,105,300","10,812,500,000",0.129608,0.140409,0.124055,0.127426,"169,528","6,480,400",6.17,6.38,5.99,6.21,"2,043,670","81,425,600",3.96,4.06,3.96,4.02,"6,216,070","190,729,000"
2016-10-26,11.38,11.66,11.38,11.53,"10,221,800","971,440,000",657.68,679.73,657.68,678.3,"88,877,100","10,484,000,000",0.1357,0.16963,0.121312,0.129615,"494,772","6,785,000",6.09,6.21,5.82,6.17,"1,630,120","80,429,200",3.91,3.97,3.9,3.96,"5,418,040","188,315,000"
2016-10-25,11.97,11.99,11.15,11.41,"19,316,000","1,020,850,000",654.0,664.42,653.7,657.59,"90,378,800","10,424,300,000",0.093621,0.322439,0.092699,0.135712,"365,986",-,6.42,6.43,5.77,6.09,"2,973,160","84,707,300",3.87,3.92,3.87,3.9,"3,154,970","186,325,000"
2016-10-24,12.04,12.1,11.91,11.97,"5,739,690","1,026,400,000",657.16,657.25,652.6,653.76,"62,218,200","10,473,500,000",0.081,0.100103,0.076476,0.093762,"522,611",-,6.51,6.61,6.41,6.42,"628,370","85,860,100",3.92,3.92,3.87,3.87,"2,999,400","188,620,000"
2016-10-23,12.13,12.14,11.94,12.04,"5,774,660","1,033,970,000",657.62,661.13,653.89,657.07,"54,474,600","10,479,700,000",0.081487,0.085211,0.076681,0.082726,"107,073",-,6.52,6.69,6.45,6.51,"561,283","85,978,900",3.89,3.94,3.89,3.92,"3,927,550","187,295,000"
2016-10-22,12.18,12.19,11.95,12.07,"7,583,820","1,037,850,000",633.14,658.2,632.85,657.29,"78,556,500","10,088,400,000",0.080197,0.096001,0.080013,0.081484,"293,121",-,6.79,6.81,6.24,6.52,"2,274,680","89,371,800",3.81,3.91,3.8,3.89,"3,858,130","183,201,000"
